0.022949,-0.421021,0.861938
-0.002319,-0.431030,0.770508
0.102417,-0.318237,0.867065
0.005371,-0.375854,0.851929
0.115112,-0.303589,0.864014
0.083130,-0.300293,0.876953
0.035889,-0.272461,0.843872
-0.041748,-0.402466,0.864502
-0.057129,-0.420288,0.817383
-0.024658,-0.376343,0.849121
0.099365,-0.373047,0.851318
0.055298,-0.298218,0.899170
0.020020,-0.284424,0.857544
-0.034180,-0.395386,0.840698
-0.090454,-0.476318,0.867554
-0.035522,-0.371948,0.859131
0.076904,-0.457520,0.843506
0.051758,-0.341064,0.911499
-0.008301,-0.332764,0.879883
-0.036499,-0.396240,0.835571
-0.091553,-0.374146,0.895996
-0.043579,-0.286621,0.890381
0.075928,-0.462891,0.862915
0.023926,-0.412231,0.885498
-0.007202,-0.360352,0.856323
-0.055054,-0.432129,0.835205
-0.099976,-0.542236,0.851807
-0.034790,-0.278076,0.856201
0.015259,-0.437866,0.875488
-0.011475,-0.417480,0.877930
-0.016968,-0.413574,0.812622
-0.093262,-0.406250,0.824463
-0.123291,-0.634399,0.837769
-0.020142,-0.338379,0.822876
-0.030884,-0.405029,0.877197
-0.049683,-0.443115,0.867188
-0.023926,-0.437622,0.810669
-0.095947,-0.418457,0.815674
-0.095215,-0.552246,0.860962
-0.034546,-0.515015,0.777344
-0.057373,-0.381226,0.896118
-0.075073,-0.454956,0.865845
-0.026245,-0.454956,0.825562
-0.099243,-0.424805,0.806519
-0.094971,-0.522705,0.856567
-0.062622,-0.489014,0.776245
-0.094971,-0.440796,0.873047
-0.082397,-0.448608,0.871216
-0.037109,-0.464600,0.836426
-0.083130,-0.441528,0.809326
-0.103394,-0.518188,0.851440
-0.106689,-0.448242,0.816895
-0.132690,-0.494507,0.867798
-0.039917,-0.509888,0.844482
-0.025269,-0.460449,0.853760
-0.080078,-0.420898,0.834473
-0.080200,-0.512329,0.847656
-0.145752,-0.480225,0.824463
-0.142822,-0.522217,0.888794
-0.006348,-0.608154,0.819702
-0.008667,-0.503174,0.859009
-0.056519,-0.443726,0.836426
-0.054077,-0.501099,0.845337
-0.139893,-0.446899,0.829468
-0.140991,-0.518433,0.892944
-0.011108,-0.608643,0.831787
-0.008423,-0.546631,0.852173
-0.020020,-0.483887,0.824097
-0.060669,-0.510376,0.840088
-0.134766,-0.393921,0.838379
-0.126343,-0.479370,0.884399
-0.011719,-0.578857,0.845825
0.010620,-0.550415,0.839722
0.008057,-0.500366,0.804443
-0.031616,-0.501587,0.829102
-0.123413,-0.571167,0.811401
-0.058228,-0.435669,0.859009
0.010376,-0.553345,0.844604
0.039307,-0.550293,0.852051
0.048218,-0.537231,0.777466
0.008667,-0.451050,0.808960
-0.066895,-0.692993,0.830200
0.023682,-0.520386,0.801392
0.044922,-0.545044,0.828491
0.041626,-0.573730,0.866699
0.102295,-0.562134,0.781860
0.043945,-0.455688,0.813232
0.003174,-0.545288,0.846313
0.084473,-0.524902,0.756592
0.048828,-0.545898,0.837402
0.075806,-0.547363,0.870605
0.124390,-0.520020,0.806641
0.093994,-0.450073,0.818970
0.063232,-0.533936,0.839355
0.082520,-0.593140,0.779175
0.043579,-0.554199,0.848389
0.120483,-0.549805,0.851074
0.179321,-0.502075,0.833496
0.126587,-0.400146,0.844604
0.129761,-0.515991,0.831665
0.088379,-0.493286,0.820801
0.074585,-0.514038,0.850586
0.158447,-0.561157,0.830078
0.215210,-0.485962,0.835205
0.155396,-0.380981,0.841919
0.163696,-0.471436,0.831909
0.109985,-0.387695,0.791992
0.074219,-0.505493,0.845703
0.200806,-0.557129,0.819946
0.253418,-0.497070,0.824585
0.214722,-0.396973,0.843872
0.190186,-0.459229,0.827026
0.132812,-0.352539,0.791626
0.081177,-0.478516,0.847046
0.209839,-0.458496,0.844238
0.277344,-0.488281,0.825806
