0.050659,-0.188599,0.924805
0.029053,-0.085693,0.972900
0.201538,-0.300659,0.949829
-0.040405,-0.052856,0.952881
0.202637,-0.173828,1.028320
0.026978,-0.212646,0.905884
0.050903,-0.099976,0.978760
0.163940,-0.276611,0.941528
-0.034424,-0.041504,0.959961
0.200684,-0.201782,0.998413
0.044189,-0.252319,0.890869
0.079712,-0.125244,0.981079
0.145142,-0.269531,0.927734
-0.011230,-0.078491,0.958130
0.170044,-0.216064,0.951538
0.075073,-0.257812,0.905029
0.097168,-0.118896,0.981445
0.133179,-0.238037,0.930176
-0.004883,-0.071045,0.938721
0.166382,-0.233398,0.929199
0.048706,-0.217407,0.932251
0.111084,-0.087280,1.014038
0.110718,-0.221924,0.924561
0.002686,-0.056030,0.946045
0.163208,-0.253540,0.932617
0.013794,-0.146118,0.949219
0.119019,-0.109131,1.011108
0.071655,-0.191162,0.920776
0.005737,-0.057861,0.952881
0.188354,-0.299927,0.918823
-0.013916,-0.111938,0.942139
0.126099,-0.102295,1.012695
0.050903,-0.196655,0.918579
0.003296,-0.072876,0.946289
0.206299,-0.333740,0.921997
-0.034546,-0.088623,0.935913
0.143799,-0.107422,1.027222
0.029053,-0.206055,0.904053
0.016846,-0.079102,0.958740
0.193481,-0.322021,0.917725
-0.049561,-0.054077,0.939209
0.177734,-0.156982,0.996460
0.009155,-0.224731,0.887695
0.030273,-0.079468,0.964355
0.151611,-0.293335,0.919067
-0.041504,-0.052734,0.939575
0.205322,-0.203491,0.977173
0.016968,-0.248169,0.886108
0.052124,-0.113525,0.974121
0.125122,-0.278076,0.906250
-0.027588,-0.075195,0.938721
0.160278,-0.201416,0.950439
0.055908,-0.257324,0.890381
0.079712,-0.121582,0.965088
0.114136,-0.260132,0.907227
-0.021851,-0.091187,0.932495
0.154053,-0.234863,0.905273
0.045532,-0.229614,0.925171
0.084961,-0.106445,0.986816
0.097900,-0.216187,0.914429
-0.019775,-0.040527,0.929077
0.156128,-0.266235,0.907593
0.006836,-0.175659,0.929077
0.097412,-0.092163,0.998169
0.073242,-0.206055,0.904785
-0.008301,-0.045898,0.935425
0.157227,-0.296143,0.902954
-0.024902,-0.128174,0.928223
0.104492,-0.091064,0.998779
0.052856,-0.201782,0.893555
-0.010132,-0.067139,0.932373
0.183594,-0.337891,0.895630
-0.040527,-0.113159,0.913208
0.122925,-0.098389,0.995361
0.028076,-0.200928,0.894287
-0.006836,-0.076904,0.928711
0.181885,-0.342896,0.898071
-0.051758,-0.080933,0.909790
0.152588,-0.135986,0.991089
0.007080,-0.213745,0.882202
-0.008179,-0.076538,0.936401
0.149658,-0.312500,0.899170
-0.055664,-0.066650,0.918213
