-0.003662,-0.310913,0.944092
-0.046997,-0.254517,0.833252
0.180054,-0.260864,0.851929
-0.175659,-0.250854,0.829834
-0.109741,-0.306396,0.886230
-0.222778,-0.178711,0.914062
0.102539,-0.140381,0.919434
0.046509,-0.171387,0.890991
0.098022,-0.247192,0.859131
-0.113525,-0.176025,0.879517
-0.222900,-0.393311,0.871338
-0.112915,-0.190674,0.894165
-0.040283,-0.310059,0.889404
0.159302,-0.244629,0.835205
-0.097412,-0.320679,0.874634
-0.065796,-0.267578,0.896973
-0.286377,-0.297852,0.903076
0.034180,-0.275513,0.864502
-0.047852,-0.260620,0.932861
0.182983,-0.250488,0.900024
-0.184204,-0.242065,0.826782
-0.170898,-0.204712,0.898926
-0.192383,-0.173706,0.883911
0.045898,-0.226074,0.860962
0.083374,-0.179077,0.843262
0.029053,-0.155151,0.892578
-0.054810,-0.229736,0.828125
-0.236206,-0.233398,0.865479
-0.092896,-0.297974,0.928223
-0.034058,-0.168823,0.841553
0.186279,-0.185913,0.838623
-0.113037,-0.222778,0.857300
-0.111694,-0.275024,0.880615
-0.276733,-0.180176,0.893433
0.103027,-0.154053,0.883667
0.012207,-0.244385,0.862793
0.125854,-0.173584,0.853760
-0.197998,-0.153809,0.906372
-0.100586,-0.198120,0.856201
-0.137329,-0.167114,0.894897
0.012085,-0.268433,0.854858
0.127563,-0.110596,0.912720
0.016113,-0.271240,0.832275
-0.095581,-0.252075,0.879761
-0.337036,-0.393433,0.881104
0.037109,-0.146362,0.937866
-0.015259,-0.183105,0.882202
0.149414,-0.226074,0.904297
-0.173462,-0.267700,0.829468
-0.093506,-0.167969,0.920532
-0.140381,-0.198486,0.922119
0.035034,-0.277222,0.877197
0.077148,-0.170410,0.850098
0.094849,-0.120972,0.935791
-0.080566,-0.199707,0.908813
-0.201782,-0.285767,0.875488
-0.128540,-0.280884,0.896118
0.030762,-0.104370,0.898438
0.210938,-0.150513,0.871094
-0.037720,-0.259033,0.860474
-0.066650,-0.247925,0.885620
-0.268433,-0.151001,0.869385
